Benchmark,Steady Percentage
org_apacheproj_arrowmethod_org.apache.arrow.vector.VariableWidthVectorBenchmarks.setSafeFromArrayparams_,"([1.0003345600535296, 1.0003347840642784, 1.0003348961821836, 1.0003348961821836, 1.0003345600535296, 1.0003355704697987, 1.0003347840642784, 1.0003345600535296, 1.000335345405768, 1.0003347840642784], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_yellowstonegamesproj_SquidLibmethod_squidpony.performance.WorldBenchmark.measureFastparams_,"([1.0003343363423605, 1.0003343363423605, 1.000334672021419, 1.0003348961821836, 1.0003345600535296, 1.0003344481605352, 1.000334672021419, 1.0003342245989304, 1.000334672021419, 1.000334672021419], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_cantaloupe-projectproj_cantaloupemethod_edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithBufferedImageAndXMPMetadataparams_,"([0.9334893048128342, 0.9333779712085705, 0.9316811788345613, 0.9334002677376171, 0.9333556597454788, 0.9332886356017432, 0.9335115268960908, 0.9284041485446638, 0.9333779712085705, 0.9334002677376171], [0.924146156196002, 1.041258151638641, 1.0551564363655783, 0.915077913928841, 0.9613924652390926, 0.9888764458928939, 0.9665091022405176, 1.0048696079952626, 0.9237208303263711, 0.974062219262432], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_HdrHistogramproj_HdrHistogrammethod_bench.HdrHistogramEncodingBench.roundtripCompressedparams_latencySeriesName=cubic&numberOfSignificantValueDigits=2,"([0.9297715053763441, 1.0003359086328518, 0.9298422289358845, 1.0003360215053763, 0.9297715053763441, 1.0003357958361316, 0.9331990600872776, 1.0003355704697987, 0.9297950957339604, 1.0003356831151393], [0.029291399790124704, 0, 0.031682502689578104, 0, 0.03171829871276968, 0, 0.06056472745914626, 0, 0.031072367685239285, 0], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_prometheusproj_client_javamethod_io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmarkparams_,"([0.9183673469387755, 0.9334002677376171, 0.9066265060240963, 0.9334893048128342, 0.9332662642521797, 0.928475935828877, 0.9335115268960908, 0.9284998329435349, 0.9285714285714286, 0.9300535475234271], [3.307447608739088e-05, 2.672865911084182e-05, 4.019672541677427e-05, 2.886385637935052e-05, 2.832049935745862e-05, 2.842246017109383e-05, 2.624613554132228e-05, 2.8655142318742717e-05, 2.9094126851754618e-05, 2.979559254112539e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_camelmethod_org.apache.camel.itest.jmh.CaseInsensitiveMapTest.camelMapComplexCaseparams_,"([0.9128532974427994, 0.9331317204301075, 1.000335345405768, 0.9214501510574018, 0.929724277067922, 1.0003362474781439, 1.0003361344537816, 0.9114984914515588, 0.9062814914343299, 0.9095798319327731], [0.001037629395687285, 0.0007701347212129858, 0, 0.0009543101867250465, 0.0008378573461623268, 0, 0, 0.0010098145051664264, 0.0010438450489440275, 0.001047679228730398], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_r2dbcproj_r2dbc-h2method_io.r2dbc.h2.StagedResultSizeBenchmarks.parametrizedR2dbcparams_resultSize=10,"([0.9335115268960908, 0.9334002677376171, 0.9334225493476079, 0.9333779712085705, 0.9334670678702774, 0.9332662642521797, 0.9333109919571045, 0.9334448160535117, 0.9333333333333333, 0.9333556597454788], [0.10351231124918464, 0.015130396401687226, 0.10323876044344316, 0.02256678288735649, 0.015164679551577558, 0.015241607374260382, 0.052618455469458744, 0.027540557452752103, 0.02250423667976268, 0.022609669395289727], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_ReactiveXproj_RxJavamethod_io.reactivex.rxjava3.core.FlattenRangePerf.observableparams_times=1000,"([0.20522263140274524, 1.0003345600535296, 1.0003345600535296, 1.0003348961821836, 1.0003345600535296, 1.0003348961821836, 1.0003344481605352, 1.0003348961821836, 1.0003359086328518, 0.4692436974789916], [0.05002697674734203, 0, 0, 0, 0, 0, 0, 0, 0, 0.034332845919044806], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_RoaringBitmapproj_RoaringBitmapmethod_org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterateparams_bufferSize=256&dirtiness=0.5&keys=16384&runniness=0.1,"([1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003336670003338, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003334444814937, 1.0003333333333333], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_yellowstonegamesproj_SquidLibmethod_squidpony.performance.MathBenchmark.measureMathAtan2params_,"([1.0003336670003338, 1.0003334444814937, 1.0003333333333333, 1.0003333333333333, 1.0003334444814937, 1.0003335557038024, 1.0003334444814937, 1.0003335557038024, 1.0003333333333333, 1.0003335557038024], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_h2oaiproj_h2o-3method_water.util.IcedHashMapBench.writeMapparams_arrayType=Array&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean,"([0.9336002669336003, 0.932, 0.9336002669336003, 0.9335115268960908, 0.9319546364242829, 0.8468468468468469, 0.9335781041388518, 0.866822429906542, 0.9336666666666666, 0.9336224149432956], [5.837327564799996, 6.004787882666665, 5.998017467733336, 5.928529100799997, 5.922490504533332, 11.972130133333344, 5.731125930666664, 10.669563357866657, 5.897562794666669, 5.774884317866671], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_eclipse-collectionsmethod_org.eclipse.collections.impl.jmh.map.ChainMapPutTest.jdkparams_isPresized=false&loadFactor=0.70f&size=7250000,"([1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_prestodbproj_prestomethod_com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlattenparams_blockSize=100000&nestedLevel=4&numberOfIterations=1000,"([1.0003351206434317, 1.0003361344537816, 1.0003365870077414, 1.0003348961821836, 1.0003357958361316, 1.0003362474781439, 1.0003360215053763, 1.0003345600535296, 1.000334672021419, 1.0003367003367003], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_imglibproj_imglib2method_net.imglib2.loops.LoopPerformanceBenchmark.gradient_betterparams_,"([1.0003336670003338, 1.0003336670003338, 1.0003333333333333, 1.0003334444814937, 1.0003336670003338, 1.0003336670003338, 1.0003333333333333, 1.0003334444814937, 1.0003334444814937, 1.0003340013360054], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_h2oaiproj_h2o-3method_water.util.IcedHashMapBench.writeMapparams_arrayType=Array&array_values_length=100&keyType=String&n_entries=1000&valueType=String,"([0.9336666666666666, 0.9336002669336003, 0.928475935828877, 0.9336224149432956, 0.9285952619285953, 0.9284998329435349, 0.9335337341349366, 0.9284998329435349, 0.9285714285714286, 0.930193720774883], [3.1198679128658027, 3.0667914075982687, 3.1546387345177482, 3.1368745243705636, 3.171943604566811, 3.2579368135480533, 2.9593788853379523, 3.573269188673014, 3.5994157511111116, 3.184995158663201], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_cantaloupe-projectproj_cantaloupemethod_edu.illinois.library.cantaloupe.perf.processor.JaiProcessorPerformance.readInfoWithPNGparams_,"([0.9334893048128342, 0.9334893048128342, 0.9332662642521797, 0.9335559265442404, 0.9334670678702774, 0.9335337341349366, 0.9335337341349366, 0.9335337341349366, 0.9334893048128342, 0.9336002669336003], [0.4220515593071144, 0.3477378754733635, 0.4053697246356854, 0.3487355530669913, 0.34353916817109476, 0.3486845218815572, 0.3484968482072395, 0.34441199318485544, 0.4256957478053438, 0.345781206694863], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_hivemethod_org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCountparams_aggregation=stddev_samp&dataType=double&evalMode=PARTIAL1&hasNulls=false&isRepeating=false&processMode=HASH,"([1.0003343363423605, 1.0003341129301704, 1.0003341129301704, 1.0003336670003338, 1.0003338898163605, 1.0003345600535296, 1.0003344481605352, 1.0003348961821836, 1.0003341129301704, 1.0003344481605352], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_tinkerpopmethod_org.apache.tinkerpop.gremlin.driver.GraphSONMapperBenchmark.readBytecode2params_,"([0.9334002677376171, 0.9333556597454788, 0.9333779712085705, 0.9334225493476079, 0.9334893048128342, 0.9334670678702774, 0.9334448160535117, 0.9334225493476079, 0.9335115268960908, 0.9333556597454788], [0.003248896310025203, 0.003177273708836091, 0.0031065025516725953, 0.003078144971860427, 0.0032940334997328367, 0.0031534348708676324, 0.0030321782179959385, 0.003097534259060126, 0.003087689986766358, 0.003204574341660797], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_rdf4jmethod_org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectDistinctparams_countk=100&limit=50000&syncThreshold=10000,"([1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_jetty.projectmethod_org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceGrowthparams_matches=1&size=3,"([0.9335115268960908, 0.9234369775994651, 0.9218697829716194, 0.9167780748663101, 0.9335559265442404, 0.9316582914572864, 0.9336002669336003, 0.9100935828877005, 0.9335115268960908, 0.9335115268960908], [3.8449804301368376e-05, 4.1123563064694045e-05, 4.12609383823791e-05, 4.3689906369462246e-05, 3.600902431887654e-05, 3.723192516278352e-05, 3.481808253012412e-05, 4.527881013319244e-05, 3.429807127594385e-05, 3.799747869905077e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_crateproj_cratemethod_io.crate.data.join.RowsBatchIteratorBenchmark.measureConsumeSkippingBatchIteratorparams_,"([1.0003341129301704, 1.0003338898163605, 1.0003337783711614, 1.0003345600535296, 1.0003340013360054, 1.0003335557038024, 1.0003338898163605, 1.0003347840642784, 1.0003338898163605, 1.0003342245989304], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_crateproj_cratemethod_io.crate.data.join.RowsBatchIteratorBenchmark.measureConsumeNestedLoopJoinparams_,"([1.0003333333333333, 1.0003334444814937, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003336670003338, 1.0003333333333333, 1.0003334444814937, 1.0003335557038024, 1.0003333333333333], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_prometheusproj_client_javamethod_io.prometheus.benchmark.GaugeBenchmark.codahaleCounterDecBenchmarkparams_,"([0.9336445481827276, 1.0003334444814937, 1.0003347840642784, 1.0003333333333333, 1.0003336670003338, 1.0003345600535296, 1.0003335557038024, 1.0003334444814937, 0.9336666666666666, 0.906968989663221], [9.393920377982432e-06, 0, 0, 0, 0, 0, 0, 0, 9.347206146889037e-06, 1.3073579971117108e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_h2oaiproj_h2o-3method_water.util.IcedHashMapBench.writeMapparams_arrayType=PrimitiveArray&array_values_length=10000&keyType=String&n_entries=10&valueType=Boolean,"([0.9336666666666666, 0.9334225493476079, 0.9334448160535117, 0.9334448160535117, 0.9336002669336003, 0.9333333333333333, 0.9333109919571045, 0.9335781041388518, 0.9335115268960908, 0.866822429906542], [0.22687453716532052, 0.19976597949925437, 0.1979646371374218, 0.19870146647764925, 0.19550211644236698, 0.19943059337508048, 0.19771593043612387, 0.20512079015676388, 0.19665133543197913, 0.21902000343145117], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_nettyproj_nettymethod_io.netty.microbenchmark.common.AsciiStringBenchmark.hashCodeBenchBytesOldparams_size=100,"([1.0003336670003338, 1.0003333333333333, 1.0003334444814937, 1.0003335557038024, 1.0003336670003338, 1.0003333333333333, 1.0003334444814937, 1.0003337783711614, 1.0003335557038024, 1.0003334444814937], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_imglibproj_imglib2method_net.imglib2.parallel.ParallelizationBenchmark.twoThreadsForkJoinPoolparams_,"([1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 0.9336666666666666, 1.0003333333333333, 0.9336666666666666, 1.0003333333333333], [0, 0, 0, 0, 0, 0, 61.53410969599996, 0, 70.17018163200004, 0], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_JCToolsproj_JCToolsmethod_org.jctools.jmh.collections.SetOps.containsparams_keyBound=2048&occupancy=512&size=1024&type=java.util.HashSet,"([0.9336666666666666, 0.9336002669336003, 1.0003337783711614, 0.122, 0.12866666666666668, 0.6300500834724541, 1.0003333333333333, 0.43233333333333335, 0.5802469135802469, 0.5156666666666667], [1.3399281299148017e-05, 1.2693497404251443e-05, 0, 0.00018106950637949791, 0.0001699383916873305, 4.417435417292701e-05, 0, 0.00011651533360083853, 8.057978931483996e-05, 9.19169565168549e-05], [True, True, True, False, False, True, True, True, False, True], [True, True, True, True, True, True, True, True, True, True])"
org_hazelcastproj_hazelcastmethod_com.hazelcast.wan.impl.merkletree.ArrayMerkleTreeBenchmark.updateAdd_heap_1Gparams_depth=16,"([1.0003343363423605, 1.0003340013360054, 1.0003338898163605, 0.9335115268960908, 0.9336002669336003, 0.9301470588235294, 1.0003341129301704, 1.0003337783711614, 1.0003342245989304, 1.0003345600535296], [0, 0, 0, 3.221711619533704e-05, 3.172340957296253e-05, 3.267079103537226e-05, 0, 0, 0, 0], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_arrowmethod_org.apache.arrow.vector.Float8Benchmarks.readWriteBenchmarkparams_,"([1.0003350083752094, 1.0003337783711614, 1.0003336670003338, 1.000334672021419, 1.0003344481605352, 1.0003342245989304, 1.0003350083752094, 1.0003342245989304, 1.0003341129301704, 1.0003341129301704], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_cantaloupe-projectproj_cantaloupemethod_edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageReaderPerformance.testReadparams_,"([1.000335232986926, 1.0003355704697987, 1.0003347840642784, 1.0003356831151393, 1.0003354579000336, 1.0003355704697987, 1.0003355704697987, 1.0003354579000336, 0.10178031575411488, 1.000335345405768], [0, 0, 0, 0, 0, 0, 0, 0, 0.454130253846701, 0], [True, True, True, True, True, True, True, True, False, True], [True, True, True, True, True, True, True, True, True, True])"
org_ReactiveXproj_RxJavamethod_io.reactivex.rxjava3.core.FlowableFlatMapCompletableAsyncPerf.flatMapCompletableparams_items=10000&maxConcurrency=128&work=10,"([1.0003334444814937, 1.0003335557038024, 1.0003336670003338, 1.0003335557038024, 1.0003336670003338, 1.0003334444814937, 1.0003337783711614, 1.0003333333333333, 1.0003335557038024, 1.0003340013360054], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_rdf4jmethod_org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectAllparams_countk=250&limit=-1&syncThreshold=0,"([1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
