Benchmark,Steady Percentage
org_nettyproj_nettymethod_io.netty.microbench.buffer.ByteBufCopyBenchmark.setBytesparams_alignedCopyByteBuf=true&alignedCopyByteBuffer=true&directByteBuff=true&directByteBuffer=true&nativeOrderByteBuffer=false&pooledByteBuf=true&readonlyByteBuffer=true&size=7,"([0.9226666666666666, 0.855, 0.9166666666666666, 0.9326666666666666, 0.934, 0.9366666666666666, 0.9353333333333333, 0.9116666666666666, 0.9346666666666666, 0.9356666666666666], [1.4705555229471162e-05, 1.3577347340113074e-05, 1.8765381586396037e-05, 1.6670849041682607e-05, 1.3871995139370222e-05, 1.601578921648055e-05, 1.5688201454975805e-05, 1.6121560064181654e-05, 1.4744546597997102e-05, 1.613953787700311e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_crateproj_cratemethod_io.crate.execution.engine.reader.CsvReaderBenchmark.measureFileReadingIteratorForCSVparams_,"([0.5563333333333333, 0.8233333333333334, 0.7, 0.8173333333333334, 0.855, 0.936, 0.7586666666666667, 0.9346666666666666, 0.6113333333333333, 0.6456666666666667], [0.7520527558550795, 0.6252718272875829, 0.6093818244657864, 0.6648987789013553, 0.65031706540787, 0.6500652251957392, 0.6348132693359599, 0.6225190001441903, 0.644863133727181, 0.6265132527899122], [False, True, False, True, True, True, False, True, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_HdrHistogramproj_HdrHistogrammethod_bench.HdrHistogramEncodingBench.roundtripCompressedparams_latencySeriesName=sumOfjHiccupLines&numberOfSignificantValueDigits=3,"([0.657, 0.865, 0.9343333333333333, 0.9366666666666666, 0.8696666666666667, 0.7883333333333333, 0.664, 0.7963333333333333, 0.642, 0.7963333333333333], [0.0373396201613396, 0.07123715050231196, 0.036740660923445134, 0.036548765323004155, 0.06801926875574922, 0.037824789926351826, 0.03633789547023717, 0.03648226366211816, 0.06771022229137438, 0.036337916418190765], [False, True, True, True, True, False, False, False, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_jetty.projectmethod_org.eclipse.jetty.util.PoolStrategyBenchmark.testAcquireReleasePoolWithStrategyparams_CACHE=true&POOL_TYPE=Pool.RoundRobin&SIZE=16,"([0.9323333333333333, 0.9323333333333333, 0.933, 0.9346666666666666, 0.9346666666666666, 0.933, 0.931, 0.93, 0.9306666666666666, 0.933], [2.6122627313730053e-05, 2.6465345157990803e-05, 2.6369946051885077e-05, 2.628065336580457e-05, 2.6261187788186542e-05, 2.5926505144622792e-05, 2.676847383465936e-05, 2.6910514395328326e-05, 2.707588385287882e-05, 2.634280628099864e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_hivemethod_org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCountparams_aggregation=var_pop&dataType=double&evalMode=COMPLETE&hasNulls=false&isRepeating=false&processMode=GLOBAL,"([0.929, 0.9306666666666666, 0.93, 0.9316666666666666, 0.9326666666666666, 0.9273333333333333, 0.927, 0.915, 0.9316666666666666, 0.9073333333333333], [0.0013416570993107623, 0.0013087398716564004, 0.0012769533142124045, 0.0012758550229479539, 0.0012767597024046175, 0.0013722242250636346, 0.001404455508928233, 0.0016256888074722986, 0.0012817139817499219, 0.0017521467371482754], [True, True, True, True, True, True, True, True, True, True], [True, False, True, True, True, True, True, True, True, True])"
org_apacheproj_camelmethod_org.apache.camel.itest.jmh.NormalizeUriTest.benchmarkFastSortedparams_,"([0.9243333333333333, 0.9303333333333333, 0.915, 0.4056666666666667, 0.06833333333333333, 0.9306666666666666, 0.7203333333333334, 0.9296666666666666, 0.7236666666666667, 0.865], [0.6478967709056377, 0.6424571241981213, 0.6334296963477224, 0.6404940115485485, 0.6629310810127733, 0.6298987286683433, 0.6367682847338761, 0.642476144337753, 0.645257267138953, 0.6413102614612359], [True, True, True, False, False, True, True, True, False, True], [False, False, False, True, False, False, False, False, True, True])"
org_imglibproj_imglib2method_net.imglib2.loops.LoopPerformanceBenchmark.gradient_betterparams_,"([0.9243333333333333, 0.9343333333333333, 0.9296666666666666, 0.9336666666666666, 0.8973333333333333, 0.9333333333333333, 0.933, 0.9346666666666666, 0.9296666666666666, 0.9333333333333333], [9.31996194133333, 7.92034235733333, 8.512689493333326, 7.915361621333327, 12.24329352533334, 8.11352063999999, 8.11152179199999, 7.91157145599999, 8.516545194666662, 7.917491541333324], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_ReactiveXproj_RxJavamethod_io.reactivex.rxjava3.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicatedparams_count=1000,"([0.8276666666666667, 0.828, 0.8286666666666667, 0.8283333333333334, 0.8283333333333334, 0.866, 0.8276666666666667, 0.8276666666666667, 0.9313333333333333, 0.828], [0.05264164954640845, 0.05264292382103793, 0.05265606651592759, 0.05293201046116734, 0.05263751840022691, 0.04129457130647161, 0.052646547221735424, 0.05265082004432046, 0.020661224048613896, 0.05263954907563692], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_raphwproj_byte-buddymethod_net.bytebuddy.benchmark.SuperClassInvocationBenchmark.benchmarkByteBuddySpecializedparams_,"([0.446, 0.067, 0.6283333333333333, 0.5653333333333334, 0.29133333333333333, 0.148, 0.6753333333333333, 0.42933333333333334, 0.428, 0.5833333333333334], [4.456436618341787e-06, 1.8811678904102952e-05, 3.773196993202983e-06, 4.129842302155418e-06, 2.2042280723388807e-06, 3.0540524042634178e-06, 6.4035476368101194e-06, 1.1087737432325213e-05, 7.58558890365832e-06, 3.324788047999107e-06], [False, False, False, False, False, False, False, False, False, False], [True, False, True, True, True, True, True, True, True, True])"
org_zalandoproj_logbookmethod_org.zalando.logbook.HeaderBenchmark.replace1xResponseparams_,"([0.685, 0.5496666666666666, 0.443, 0.695, 0.713, 0.618, 0.8433333333333334, 0.08833333333333333, 0.774, 0.7126666666666667], [0.00023518602673962838, 0.00016455359304726465, 0.00020990222912162945, 7.45782715482813e-05, 7.703710569268268e-05, 8.882694465618825e-05, 0.0002258581235180687, 0.0010737173086325517, 0.00016666641650432668, 0.00010586063136463525], [False, False, False, False, False, False, True, False, False, False], [True, True, True, True, True, True, True, False, True, True])"
org_raphwproj_byte-buddymethod_net.bytebuddy.benchmark.SuperClassInvocationBenchmark.benchmarkByteBuddyWithProxyparams_,"([0.524, 0.23533333333333334, 0.5206666666666667, 0.3556666666666667, 0.53, 0.403, 0.32266666666666666, 0.158, 0.49466666666666664, 0.291], [3.596569379731733e-06, 7.350709335220521e-06, 3.774376731969539e-06, 5.93352224304364e-06, 4.352671214532639e-06, 4.7110600939186255e-06, 6.323934212389926e-06, 1.5089281999060724e-05, 2.529989446014529e-06, 4.167286086106609e-06], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_h2oaiproj_h2o-3method_water.util.IcedHashMapBench.writeMapparams_arrayType=PrimitiveArray&array_values_length=10000&keyType=String&n_entries=100000&valueType=Boolean,"([0.686, 0.898, 0.17066666666666666, 0.7633333333333333, 0.589, 0.825, 0.8983333333333333, 0.355, 0.7966666666666666, 0.21066666666666667], [551.5237130239998, 365.75064883199997, 1633.188577280002, 374.5995816959998, 472.4159938559998, 373.0833408000001, 366.39762022400026, 1048.1859297280012, 453.0508922879999, 832.9405399039999], [False, True, False, False, False, True, True, False, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_tinkerpopmethod_org.apache.tinkerpop.jsr223.GremlinGroovyScriptEngineBenchmark.testEvalShortNoCacheparams_,"([0.171, 0.137, 0.18833333333333332, 0.23333333333333334, 0.15466666666666667, 0.14966666666666667, 0.096, 0.14633333333333334, 0.10766666666666666, 0.06833333333333333], [11.427647121484135, 15.898033581446827, 11.111977891681754, 11.575796667257489, 11.553136022905607, 11.525028889260469, 13.115803765253943, 11.871625240457714, 12.707270649991152, 13.604317120422188], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, True, False, True, False, False])"
org_ReactiveXproj_RxJavamethod_io.reactivex.rxjava3.core.FlowableFlatMapCompletableAsyncPerf.flatMapCompletableparams_items=1000000&maxConcurrency=1&work=10,"([0.937, 0.9353333333333333, 0.9153333333333333, 0.5513333333333333, 0.9366666666666666, 0.937, 0.13466666666666666, 0.7063333333333334, 0.8853333333333333, 0.8636666666666667], [1514.714169343999, 1430.8616437760013, 1861.5160012800006, 3826.9249126399977, 1404.4710830079996, 1426.8602777600008, 7846.7039232000025, 3875.2349061119958, 2571.8297722879984, 1567.9986073599996], [True, True, True, False, True, True, False, False, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_yellowstonegamesproj_SquidLibmethod_squidpony.performance.DataStructureBenchmark.insertStringGdxOM2params_NEED_TO_ENLARGE=2&SIZE=65536,"([0.8193333333333334, 0.791, 0.8316666666666667, 0.677, 0.7966666666666666, 0.7783333333333333, 0.8686666666666667, 0.8, 0.86, 0.827], [1.9186493717139521, 1.1437422035439975, 1.753880393705987, 3.9728995301909795, 1.1564562217830063, 1.1252573687629148, 1.1196923945122135, 1.1947481757454876, 1.1234105979130784, 1.8868149398846707], [True, False, True, False, False, False, True, False, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipse-vertxproj_vert.xmethod_io.vertx.benchmarks.JsonEncodeBenchmark.wideBufferJacksonparams_,"([0.6163333333333333, 0.936, 0.8643333333333333, 0.937, 0.9366666666666666, 0.937, 0.9353333333333333, 0.931, 0.8556666666666667, 0.8276666666666667], [0.43328639089336096, 0.2258173757374344, 0.2404964180587547, 0.23155033938660793, 0.23113794527936504, 0.226614335220657, 0.23075516999919976, 0.2422268906793213, 0.24526007740190245, 0.29536353617517164], [False, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_raphwproj_byte-buddymethod_net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxyAndReusedDelegatorWithTypePoolparams_,"([0.5076666666666667, 0.736, 0.7736666666666666, 0.45066666666666666, 0.857, 0.9363333333333334, 0.837, 0.8363333333333334, 0.8493333333333334, 0.554], [3.8035481488894956, 1.5531011411030486, 1.5768092792877393, 5.436323967864526, 1.4960784155331364, 1.5341189317031647, 1.4449831670827247, 3.1579007064061195, 1.48712921299653, 5.324046318596652], [False, False, False, False, True, True, True, True, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_arrowmethod_org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.testJdbcToArrowparams_,"([0.834, 0.9363333333333334, 0.8516666666666667, 0.7523333333333333, 0.7863333333333333, 0.5266666666666666, 0.931, 0.9196666666666666, 0.799, 0.8433333333333334], [0.7962585534166192, 0.5497802809649651, 0.7517842170685436, 0.8361138441397689, 0.5545789095820157, 0.5642058838708218, 0.5680910150716341, 0.5938463045569673, 0.5446187730748014, 0.8015408907969978], [True, True, True, False, False, False, True, True, False, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_jetty.projectmethod_org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testArrayListparams_length=11&lookups=10&mostly=misses&size=12,"([0.586, 0.135, 0.19833333333333333, 0.769, 0.155, 0.235, 0.2806666666666667, 0.06833333333333333, 0.3006666666666667, 0.20566666666666666], [0.0012064720843454205, 0.00824746700419747, 0.0020320369571061488, 0.0011854931935482197, 0.005920323895601372, 0.0009230531171420574, 0.0009734208352043402, 0.010883984999439092, 0.0027562592271570714, 0.0037912204734100686], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, True, True, False, True, True])"
org_prometheusproj_client_javamethod_io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryNoLabelsBenchmarkparams_,"([0.935, 0.935, 0.9186666666666666, 0.935, 0.937, 0.9366666666666666, 0.9183333333333333, 0.937, 0.8663333333333333, 0.9336666666666666], [1.2520805503955346e-05, 1.2432634778331475e-05, 1.5050137270055443e-05, 1.2414084881887153e-05, 1.2199443454142545e-05, 1.235058502958977e-05, 1.5591889304815654e-05, 1.2186771128660682e-05, 1.3073863655692168e-05, 1.2803700101197372e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_JCToolsproj_JCToolsmethod_org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCostparams_burstSize=1&qType=SpmcArrayQueue,"([0.59, 0.19466666666666665, 0.3993333333333333, 0.14866666666666667, 0.9153333333333333, 0.068, 0.2776666666666667, 0.09966666666666667, 0.142, 0.47], [0.0004699101079860156, 0.0019492535298052728, 0.0003778866143247953, 0.00039098381427766767, 0.00021450694034886545, 0.0022567211636640456, 0.0005612094770310701, 0.0018936600985487826, 0.0007767814632584502, 0.00016244819680743955], [False, False, False, False, True, False, False, False, False, False], [True, True, True, True, True, False, True, False, True, True])"
org_jdbiproj_jdbimethod_org.jdbi.v3.benchmark.QualifiersBenchmark.mapUnqualifiedBeanparams_,"([0.067, 0.08633333333333333, 0.07266666666666667, 0.074, 0.7216666666666667, 0.069, 0.177, 0.27666666666666667, 0.232, 0.21233333333333335], [3.1585875410217814, 0.23396059088855525, 0.3977357389933053, 1.8470393716879543, 0.2821096405255419, 3.3299246580697504, 0.4931648220762857, 0.3088826161650451, 0.13315119133168976, 0.15050679956055737], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, True, True, True])"
org_zalandoproj_logbookmethod_org.zalando.logbook.json.JsonMediaTypeBenchmark.contentType4params_,"([0.8766666666666667, 0.936, 0.8873333333333333, 0.8913333333333333, 0.9256666666666666, 0.662, 0.8646666666666667, 0.9286666666666666, 0.25233333333333335, 0.24733333333333332], [2.750654839101056e-05, 1.5142073215283637e-05, 2.2369569428007773e-05, 2.4940684651067053e-05, 1.7977001104119086e-05, 1.759871997833156e-05, 2.612117997375869e-05, 1.5073398858212564e-05, 4.755870166217863e-05, 6.362158396399396e-05], [True, True, True, True, True, False, True, True, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_hivemethod_org.apache.hive.benchmark.vectorization.mapjoin.MapJoinOneLongKeyBench.MapJoinOneLongKeyOuterNativeVectorOptimizedBench.benchparams_,"([0.9373333333333334, 0.8663333333333333, 0.9363333333333334, 0.9346666666666666, 0.8946666666666667, 0.937, 0.9373333333333334, 0.8296666666666667, 0.9373333333333334, 0.7496666666666667], [111.02584832000001, 221.19972864000042, 109.77279999999993, 112.12161023999997, 169.7607843839998, 110.52462899199999, 109.57357055999988, 274.20209971199984, 110.01449676799989, 110.4533258239999], [True, True, True, True, True, True, True, True, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_JCToolsproj_JCToolsmethod_org.jctools.jmh.collections.SetOps.addparams_keyBound=2048&occupancy=512&size=1024&type=java.util.HashSet,"([0.9353333333333333, 0.9316666666666666, 0.9366666666666666, 0.9343333333333333, 0.9056666666666666, 0.9353333333333333, 0.9263333333333333, 0.9363333333333334, 0.936, 0.8133333333333334], [1.5193261591859838e-05, 1.632241639168609e-05, 1.5260154325160543e-05, 1.3841447901320032e-05, 2.1783492364454754e-05, 1.3528089427981257e-05, 1.5918110171160307e-05, 1.3990099951025919e-05, 1.5012655200318767e-05, 1.5022814998117038e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_logging-log4j2method_org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.baselineparams_size=4,"([0.9336666666666666, 0.935, 0.8803333333333333, 0.9353333333333333, 0.8713333333333333, 0.934, 0.934, 0.448, 0.934, 0.71], [1.3294969458104962e-05, 1.2668539154668103e-05, 2.361278768428856e-05, 1.300167901376264e-05, 2.8104560315963136e-05, 1.3247470318868532e-05, 1.3394343476106536e-05, 7.838776052602424e-05, 1.2862610841061443e-05, 1.599794567214739e-05], [True, True, True, True, True, True, True, False, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_yellowstonegamesproj_SquidLibmethod_squidpony.performance.WorldBenchmark.measureFastparams_,"([0.9156666666666666, 0.9003333333333333, 0.922, 0.8636666666666667, 0.9216666666666666, 0.15633333333333332, 0.9196666666666666, 0.922, 0.15733333333333333, 0.156], [26.95993753599997, 31.83004876799994, 24.75281612800004, 43.673976831999965, 25.26674943999994, 271.43359692798697, 25.30226995200002, 24.81310924799996, 271.0364487679899, 271.54933350398807], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, False, True, True, False, False])"
org_r2dbcproj_r2dbc-h2method_io.r2dbc.h2.StagedResultSizeBenchmarks.simpleR2dbcparams_resultSize=100,"([0.8, 0.796, 0.8213333333333334, 0.9363333333333334, 0.7993333333333333, 0.7266666666666667, 0.8386666666666667, 0.8666666666666667, 0.8686666666666667, 0.8606666666666667], [0.12994541519373412, 0.08042766939249094, 0.06558106718661508, 0.06559363682770666, 0.07899245304305129, 0.08132915876846789, 0.08664023936855568, 0.1303337286313381, 0.08010697643389987, 0.0812487886785183], [False, False, True, True, False, False, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_protostuffproj_protostuffmethod_io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializerparams_stringLength=1,"([0.7083333333333334, 0.4683333333333333, 0.7113333333333334, 0.909, 0.7886666666666666, 0.8683333333333333, 0.928, 0.9356666666666666, 0.916, 0.7143333333333334], [6.551447850186302e-05, 2.287631120133816e-05, 4.9000368776700575e-05, 3.0241196146945278e-05, 2.132334752972614e-05, 2.2762039072764897e-05, 2.4203730448913278e-05, 2.4672801748850022e-05, 2.9507648351191908e-05, 2.3831893617398757e-05], [False, False, False, True, False, True, True, True, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_JCToolsproj_JCToolsmethod_org.jctools.jmh.latency.MpqBurstCost.burstCostparams_burstSize=100&consumerCount=1&qCapacity=132000&qType=SpmcArrayQueue&warmup=true,"([0.3556666666666667, 0.112, 0.141, 0.35033333333333333, 0.21066666666666667, 0.728, 0.068, 0.24566666666666667, 0.5396666666666666, 0.6903333333333334], [0.014891901223427501, 0.028645675620224267, 0.022285102143661684, 0.016238388744349158, 0.002843876193819823, 0.0036390560139007272, 0.03144602638111835, 0.018086698785721844, 0.008895117033384043, 0.004565674644972858], [False, False, False, False, False, False, False, False, False, False], [True, False, True, True, True, True, False, True, True, True])"
