Benchmark,Steady Percentage
org_r2dbcproj_r2dbc-h2method_io.r2dbc.h2.StagedResultSizeBenchmarks.simpleR2dbcparams_resultSize=200,"([0.833947104117844, 0.833389205497821, 0.8335005015045135, 0.8340582134493142, 0.834001336005344, 0.833556597454789, 0.8332776478449716, 0.8330545332887254, 0.8331661651621531, 0.8340582134493142], [0.1861810590214822, 0.1866752347589248, 0.1865625705338603, 0.18612101604226958, 0.1934436312003795, 0.19010849753628256, 0.1915992212777213, 0.19161957348800085, 0.1875374854616289, 0.18790046921201345], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_RoaringBitmapproj_RoaringBitmapmethod_org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterateparams_bufferSize=256&dirtiness=0.5&keys=256&runniness=0.5,"([0.8332219251336899, 0.8331661651621531, 0.8329986613119144, 0.8330545332887254, 0.8331661651621531, 0.832886805090422, 0.8330545332887254, 0.8331661651621531, 0.8331661651621531, 0.8331103678929765], [0.5202220183448701, 0.5220247557173219, 0.5201310134504171, 0.5202479007652733, 0.5220265749366336, 0.521912176762497, 0.5267007875039996, 0.5197090260312435, 0.5196878242816697, 0.5201372289784445], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_protostuffproj_protostuffmethod_io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializerparams_stringLength=10000,"([0.6632141663882393, 0.8168779186124083, 0.8337228714524207, 0.8318879252835224, 0.833611760775142, 0.7981957901770799, 0.8334445927903872, 0.8336673346693386, 0.833611760775142, 0.8331661651621531], [0.008983940637181973, 0.009634081002660477, 0.008919718519810747, 0.009067196543259113, 0.008833615296451727, 0.010787051656612538, 0.009019904854510255, 0.008859518814401076, 0.008739141182255427, 0.008790650735311867], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_kafkamethod_org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureSkipIteratorForVariableBatchSizeparams_bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=NONE&maxBatchSize=200&messageSize=10000&messageVersion=1,"([0.831494483450351, 0.8060301507537688, 0.8227805695142378, 0.82936640965471, 0.7612838515546639, 0.8036789297658863, 0.8282085561497327, 0.8332219251336899, 0.6665551839464883, 0.7850217318622534], [0.00524031762183031, 0.006529517059037168, 0.006064125632300989, 0.0052833960790364285, 0.007153897588400933, 0.005963927495666632, 0.005857964635686951, 0.005665547969678438, 0.005146507406503261, 0.006618508724707727], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_protostuffproj_protostuffmethod_io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_deserialize_1_int_fieldparams_,"([0.8335557038025351, 0.8263333333333334, 0.8337783711615487, 0.3483483483483483, 0.8333889816360601, 0.8337228714524207, 0.8026052104208417, 0.8333889816360601, 0.7004008016032064, 0.8337783711615487], [3.469257981611007e-05, 3.981988422495767e-05, 5.1464458526020864e-05, 0.00014605879527140918, 4.654976786349153e-05, 3.899935948150393e-05, 4.2708220982109515e-05, 3.410945011657623e-05, 6.403774453639838e-05, 3.369918262520331e-05], [True, True, True, True, True, False, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_cantaloupe-projectproj_cantaloupemethod_edu.illinois.library.cantaloupe.perf.processor.Java2dProcessorPerformance.processWithPNGparams_,"([0.8338338338338338, 0.8339458737053124, 0.8331103678929765, 0.8339458737053124, 0.8331103678929765, 0.8316070831941196, 0.8317195325542571, 0.8330545332887254, 0.8335005015045135, 0.8332219251336899], [0.753759754337029, 0.7317834839774812, 0.8207225086056255, 0.734879846216087, 0.7386019300457906, 0.7658222765449825, 0.7503824414819873, 0.7454492242095729, 0.7692186305765315, 0.7923633259164382], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_rdf4jmethod_org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectDistinctparams_countk=10&limit=10000&syncThreshold=0,"([0.8329443147715905, 0.8252168112074717, 0.8286095365121707, 0.8344459279038718, 0.8345563709139426, 0.8339446482160721, 0.8336112037345782, 0.6542180726908969, 0.8339446482160721, 0.8286666666666667], [36.55748812800002, 38.10482585599998, 38.60912537599999, 37.97562163200003, 37.495734271999986, 38.69609164799999, 37.66131097599999, 76.55656652800003, 36.19415654400001, 38.44161536000006], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_logging-log4j2method_org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutPropertiesparams_count=500&threadContextMapAlias=NoGcOpenHash,"([0.8201871657754011, 0.65331998665332, 0.43366666666666664, 0.8336112037345782, 0.6533066132264529, 0.8321654988321655, 0.834, 0.8343906510851419, 0.8311081441922563, 0.8336673346693386], [0.012228423298430893, 0.021031578725075852, 0.035976121521214134, 0.008580506476489797, 0.010273129612623774, 0.010428891245212877, 0.008681880863068599, 0.008548197606887043, 0.010143859287702256, 0.009690901400277183], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_raphwproj_byte-buddymethod_net.bytebuddy.benchmark.SuperClassInvocationBenchmark.benchmarkByteBuddySpecializedparams_,"([0.832099596231494, 0.170355466130114, 0.8328308207705193, 0.8324378777703156, 0.8324378777703156, 0.16924110141034251, 0.6278523489932886, 0.8057046979865772, 0.8328308207705193, 0.8323252688172043], [4.199722833626322e-06, 1.6639180838603397e-05, 4.414716518378268e-06, 3.999364798356015e-06, 4.1890463895074884e-06, 1.91021775073334e-05, 8.674437084832007e-06, 4.8076321320381135e-06, 4.09986527661892e-06, 3.9604244028472324e-06], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_HdrHistogramproj_HdrHistogrammethod_bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBufferparams_latencySeriesName=case3&numberOfSignificantValueDigits=2,"([0.6513422818791946, 0.832886805090422, 0.6623115577889447, 0.8329427519250083, 0.4559168622192424, 0.5133868808567604, 0.6575250836120401, 0.18486269256530474, 0.831494483450351, 0.3782696177062374], [0.4294059570454884, 0.07616634596301865, 0.06524914698023579, 0.07872725124598434, 0.38295499399374877, 0.44254465010099364, 0.16628623314264424, 0.28201768991741083, 0.07958825418987836, 0.23577017074647103], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_nettyproj_nettymethod_io.netty.microbenchmark.common.AsciiStringBenchmark.hashCodeBenchBytesOldparams_size=100,"([0.8268268268268268, 0.831, 0.6968989663221073, 0.8335557038025351, 0.8335001668335001, 0.8336666666666667, 0.7855951983994665, 0.8334445927903872, 0.2631754503002001, 0.8336112037345782], [9.944257496157076e-05, 9.258458704207244e-05, 0.0001620307277765283, 9.567775018567524e-05, 9.407287877138417e-05, 9.332715078920574e-05, 0.00011820300011839274, 9.454882359388937e-05, 0.00040055300701291596, 8.901015019775795e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_prometheusproj_client_javamethod_io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterChildIncBenchmarkparams_,"([0.8336112037345782, 0.8336112037345782, 0.8292764254751583, 0.8336666666666667, 0.8336666666666667, 0.8336666666666667, 0.8336112037345782, 0.831943981327109, 0.8336666666666667, 0.8336666666666667], [2.3956227648485544e-05, 2.3708289163746554e-05, 2.4271155487242255e-05, 2.3612963744943144e-05, 2.309215293212236e-05, 2.339791388404469e-05, 2.3570744195873223e-05, 2.3842515666017438e-05, 2.3567159920941676e-05, 2.3443245619865507e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_raphwproj_byte-buddymethod_net.bytebuddy.benchmark.ClassByImplementationBenchmark.baselineparams_,"([0.7568470273881096, 0.7679226408802934, 0.8259419806602201, 0.8345563709139426, 0.8335001668335001, 0.7967967967967968, 0.8335001668335001, 0.8152972611890448, 0.7205735245081694, 0.8322774258086029], [4.744943641197539e-05, 4.391891294970876e-05, 3.1968618809880056e-05, 3.277877490529613e-05, 2.9617859761869816e-05, 4.082482342893036e-05, 4.558918206886548e-05, 3.466780041772485e-05, 5.2471844226074396e-05, 3.1919652273464615e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_logging-log4j2method_org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput9Paramsparams_,"([0.7098930481283422, 0.16811207471647766, 0.7617774807885065, 0.6572190730243415, 0.16755674232309747, 0.4345357381429526, 0.8342799866354828, 0.7552517505835279, 0.5005001667222407, 0.8223706176961603], [0.0015567889156702873, 0.003912762295944655, 0.0012915631682300379, 0.0015255681713711121, 0.004150437060393689, 0.0026117388009843133, 0.0008764406386881383, 0.0012877815413200983, 0.0018035986761322626, 0.0008579810555607943], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_yellowstonegamesproj_SquidLibmethod_squidpony.performance.DataStructureBenchmark.insertStringGdxOM2params_NEED_TO_ENLARGE=2&SIZE=65536,"([0.8068712474983322, 0.8088235294117647, 0.8336112037345782, 0.830548128342246, 0.8290484140233723, 0.8333889816360601, 0.8341121495327103, 0.8345011678345011, 0.8344459279038718, 0.8321654988321655], [3.0966040767793612, 3.0881164035686073, 2.690868641181887, 2.669415666754535, 2.7460820837310504, 2.641625755481211, 2.6855568007702124, 2.6698795092984526, 2.6294256166731826, 2.7729730522995117], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_logging-log4j2method_org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput5Paramsparams_configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml,"([0.776478449716004, 0.8332776478449716, 0.4642976868923902, 0.5279731993299832, 0.2363757940488131, 0.5915492957746479, 0.5951105157401205, 0.525418060200669, 0.8330545332887254, 0.639492148346141], [0.0009619350564495114, 0.0007507990872309083, 0.0022571570527840676, 0.0020092847469720954, 0.0029237319259820403, 0.0007597468963579776, 0.001629985770607768, 0.002005158966772185, 0.0008014694303908066, 0.0015837117589018062], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_nettyproj_nettymethod_io.netty.microbench.buffer.ByteBufCopyBenchmark.setBytesparams_alignedCopyByteBuf=true&alignedCopyByteBuffer=false&directByteBuff=false&directByteBuffer=false&nativeOrderByteBuffer=false&pooledByteBuf=false&readonlyByteBuffer=false&size=36,"([0.8339446482160721, 0.5605201733911304, 0.8186062020673558, 0.8342228152101401, 0.823549032688459, 0.8253333333333334, 0.8323333333333334, 0.834, 0.7234823215476984, 0.7506666666666667], [3.324137495579596e-05, 7.527511671232764e-05, 3.171423113170502e-05, 3.380600938069843e-05, 3.649639354088725e-05, 3.51328233281101e-05, 3.3378123679580864e-05, 3.517497527232422e-05, 5.165169249363148e-05, 4.405840376024081e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_protostuffproj_protostuffmethod_io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_10_int_fieldsparams_,"([0.8331661651621531, 0.8336673346693386, 0.8282659538924156, 0.833389093342255, 0.8232340140609307, 0.8328308207705193, 0.833389093342255, 0.8332219251336899, 0.8318850267379679, 0.8200934579439252], [9.070387497046693e-05, 9.339564679258466e-05, 9.630608349399172e-05, 8.612450648383163e-05, 9.181286922076022e-05, 0.00010403862446487721, 8.859310739631458e-05, 9.262855712709055e-05, 8.836814021732736e-05, 9.080084381303427e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_logging-log4j2method_org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderRewriteparams_,"([0.8337783711615487, 0.8299365185432677, 0.8306102034011337, 0.831943981327109, 0.6585447263017357, 0.8334445927903872, 0.8301634968301635, 0.8338338338338338, 0.8318879252835224, 0.7976666666666666], [9.384978529972502e-05, 7.05722358363654e-05, 7.732943962590896e-05, 7.184962917304551e-05, 0.00014952676345455213, 7.633603580610352e-05, 7.708637188470113e-05, 8.920612665053865e-05, 7.218217820479628e-05, 8.70050079128988e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_nettyproj_nettymethod_io.netty.microbench.buffer.ByteBufCopyBenchmark.setBytesparams_alignedCopyByteBuf=true&alignedCopyByteBuffer=true&directByteBuff=true&directByteBuffer=false&nativeOrderByteBuffer=true&pooledByteBuf=true&readonlyByteBuffer=false&size=7,"([0.8040720961281709, 0.8338892595063375, 0.834, 0.834, 0.8336666666666667, 0.8336666666666667, 0.834, 0.8343333333333334, 0.8339446482160721, 0.8335001668335001], [3.627769608312923e-05, 3.20620252709402e-05, 3.456526866813962e-05, 3.683600449843026e-05, 3.5899356525160926e-05, 3.2926373694842875e-05, 3.58337731498376e-05, 3.565930781826967e-05, 3.4128341300916907e-05, 3.110842826881311e-05], [True, True, True, False, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_openzipkinproj_zipkinmethod_zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFTparams_,"([0.8332217012726055, 0.8333333333333334, 0.7816053511705685, 0.8331658291457287, 0.8331658291457287, 0.832886805090422, 0.8333333333333334, 0.8333333333333334, 0.8183946488294315, 0.8328308207705193], [0.0014452667152877105, 0.001434496462256655, 0.0018290742885870854, 0.0014778360147217654, 0.001415220892898268, 0.0014019268945988914, 0.001430856815075593, 0.0013878942499452908, 0.0016294757818290167, 0.0014080067683476666], [True, True, False, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_prometheusproj_client_javamethod_io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryNoLabelsBenchmarkparams_,"([0.8339446482160721, 0.8341121495327103, 0.834, 0.832, 0.8341675008341675, 0.8336112037345782, 0.8336666666666667, 0.8333889816360601, 0.19646430953969313, 0.8336666666666667], [2.9648448927894094e-05, 2.9469334685288844e-05, 2.9516433258148613e-05, 2.9844064753567086e-05, 2.952457055569611e-05, 2.9795389026949328e-05, 2.984629605045646e-05, 2.9554282764021913e-05, 0.00014334048176955545, 2.959053507680346e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_yellowstonegamesproj_SquidLibmethod_squidpony.performance.DataStructureBenchmark.insertStringSquidMildOS3params_NEED_TO_ENLARGE=1&SIZE=65536,"([0.8228228228228228, 0.8335001668335001, 0.8335001668335001, 0.8344459279038718, 0.8339458737053124, 0.821702838063439, 0.8337228714524207, 0.8338338338338338, 0.6674449633088726, 0.8318318318318318], [1.4306607391341273, 1.320262109611863, 1.3109953553846532, 1.2971574868368443, 1.3017871614285876, 1.4321389062982837, 1.3018913687369662, 1.3372820934092204, 1.3032191559484434, 1.3292730216516182], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
